,Unnamed: 0,T,Y,PARTYID7,IDEO,RELIG,ATTEND,SURV_MODE,SURV_LANG,GENDER,AGE,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,Y1hat_responses,Y0hat_responses,Y1hat,Y0hat
437,437,0.0,2.0,4.0,3.0,2.0,5.0,2.0,1.0,1.0,61.0,1.0,5.0,5.0,5.0,16.0,2.0,1.0,1.0,1.0,3.0,2.0,"[2, 3, 3, 2, 3, 3, 2, 2, 2, 3]","[2, 2, 2, 2, 2, 2, 2, 2, 2]",2.5,2.0
438,438,0.0,3.0,2.0,4.0,12.0,2.0,2.0,1.0,1.0,42.0,2.0,2.0,1.0,1.0,11.0,8.0,1.0,1.0,1.0,1.0,4.0,"[3, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2]",2.1,2.0
439,439,1.0,3.0,3.0,1.0,10.0,1.0,2.0,1.0,2.0,66.0,3.0,5.0,3.0,3.0,9.0,8.0,1.0,1.0,1.0,2.0,4.0,"[4, 4, 4, 4, 4, 4, 2, 4, 4, 4]","[4, 5, 4, 4, 4, 4, 4, 4, 4, 4]",3.8,4.1
440,440,0.0,3.0,4.0,3.0,1.0,7.0,2.0,1.0,1.0,81.0,1.0,4.0,1.0,5.0,14.0,2.0,1.0,1.0,1.0,1.0,3.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 3]","[2, 2, 2, 2, 2, 2, 2, 2]",2.1,2.0
441,441,0.0,2.0,1.0,1.0,12.0,1.0,2.0,1.0,2.0,32.0,4.0,1.0,6.0,7.0,6.0,3.0,1.0,1.0,2.0,1.0,4.0,"[2, 4, 4, 4, 4, 4, 4, 4, 2]","[2, 5, 4, 2, 2, 4, 4, 4, 4, 4]",3.5555555555555554,3.5
442,442,1.0,1.0,6.0,3.0,11.0,2.0,2.0,1.0,1.0,31.0,6.0,5.0,1.0,1.0,11.0,8.0,1.0,1.0,1.0,3.0,4.0,"[2, 3, 2, 2, 2, 3, 3, 3, 3, 3]","[2, 2, 2, 2, 2, 3, 3, 2, 2, 2]",2.6,2.2
443,443,1.0,2.0,6.0,4.0,1.0,9.0,2.0,1.0,2.0,28.0,1.0,4.0,1.0,1.0,12.0,3.0,0.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,1.8888888888888888
444,444,0.0,3.0,6.0,3.0,1.0,4.0,2.0,1.0,1.0,73.0,1.0,3.0,6.0,1.0,10.0,5.0,1.0,1.0,2.0,3.0,2.0,"[3, 3, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2]",2.2,2.0
445,445,0.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,53.0,4.0,5.0,2.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 2, 3, 3, 2, 3, 2, 3, 3]","[3, 2, 2, 3, 3, 2, 2, 2, 3, 3]",2.7,2.5
446,446,0.0,2.0,2.0,2.0,12.0,4.0,2.0,1.0,2.0,47.0,4.0,3.0,6.0,1.0,5.0,5.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 2, 3, 2, 3, 3, 3, 3]","[4, 2, 2, 2, 3, 2, 2, 3, 2, 2]",2.7777777777777777,2.4
447,447,1.0,1.0,5.0,3.0,10.0,1.0,2.0,1.0,1.0,56.0,1.0,2.0,5.0,2.0,11.0,9.0,1.0,1.0,2.0,1.0,2.0,"[3, 2, 2, 2, 2, 3, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.2,2.0
448,448,1.0,1.0,7.0,5.0,1.0,8.0,2.0,1.0,2.0,70.0,1.0,4.0,1.0,1.0,11.0,3.0,1.0,1.0,1.0,2.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
449,449,1.0,3.0,7.0,-1.0,12.0,7.0,2.0,1.0,2.0,31.0,1.0,2.0,1.0,3.0,11.0,5.0,1.0,1.0,2.0,1.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
450,450,0.0,1.0,7.0,5.0,1.0,2.0,2.0,1.0,1.0,69.0,1.0,2.0,1.0,1.0,10.0,3.0,0.0,0.0,1.0,1.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
451,451,1.0,1.0,1.0,3.0,1.0,8.0,2.0,1.0,2.0,70.0,2.0,3.0,1.0,5.0,13.0,5.0,1.0,1.0,2.0,3.0,3.0,"[3, 3, 2, 3, 4, 2, 4, 2, 3, 3]","[4, 2, 2, 2, 2, 3, 2, 2, 3, 2]",2.9,2.4
452,452,0.0,1.0,5.0,3.0,11.0,5.0,2.0,1.0,2.0,55.0,3.0,3.0,1.0,2.0,14.0,8.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 3, 2, 2, 2, 3, 2]","[2, 2, 2, 2, 3, 2, 2, 2, 3, 2]",2.2,2.2
453,453,1.0,4.0,2.0,2.0,9.0,1.0,2.0,1.0,1.0,76.0,1.0,5.0,1.0,5.0,16.0,8.0,1.0,1.0,1.0,1.0,4.0,"[4, 4, 3, 4, 3, 3, 3, 4, 3, 3]","[3, 2, 3, 3, 4, 3, 4]",3.4,3.142857142857143
454,454,1.0,1.0,6.0,4.0,2.0,5.0,2.0,1.0,1.0,64.0,1.0,3.0,2.0,6.0,8.0,3.0,1.0,0.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 2, 2, 2, 2, 2, 2, 1, 2]",2.0,1.7777777777777777
455,455,0.0,1.0,5.0,4.0,11.0,2.0,2.0,1.0,1.0,70.0,1.0,3.0,3.0,2.0,9.0,6.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 1, 2, 2, 2]","[1, 2, 2, 2, 2, 2, 2, 2, 1, 1]",1.9,1.7
456,456,0.0,5.0,3.0,3.0,11.0,1.0,2.0,1.0,2.0,53.0,1.0,3.0,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,4.0,"[3, 3, 4, 3, 3, 3, 3, 3, 3, 3]","[4, 2, 3, 3, 2, 2, 4, 2]",3.1,2.75
457,457,1.0,1.0,7.0,-1.0,1.0,8.0,2.0,1.0,2.0,46.0,1.0,4.0,1.0,7.0,14.0,2.0,1.0,1.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
458,458,1.0,1.0,6.0,4.0,1.0,8.0,2.0,1.0,1.0,62.0,1.0,4.0,1.0,5.0,14.0,2.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 1, 2, 2, 2, 1, 1, 1, 2, 1]",2.0,1.4
459,459,1.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,61.0,1.0,5.0,1.0,1.0,14.0,3.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 2, 3, 2]","[2, 2, 2, 2, 2, 2, 2]",2.111111111111111,2.0
460,460,0.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,70.0,1.0,4.0,1.0,5.0,14.0,1.0,1.0,1.0,1.0,1.0,2.0,"[2, 3, 2, 2, 2, 3, 3, 2, 3, 3]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.5,2.0
461,461,0.0,2.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,48.0,5.0,2.0,5.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,"[4, 4, 3, 4, 4, 3, 3, 4, 3, 3]","[4, 4, 4, 3, 4, 4, 4, 3, 2]",3.5,3.5555555555555554
462,462,0.0,3.0,5.0,5.0,1.0,7.0,2.0,1.0,2.0,71.0,1.0,2.0,6.0,1.0,11.0,7.0,0.0,1.0,1.0,4.0,2.0,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
463,463,0.0,1.0,1.0,2.0,2.0,8.0,2.0,1.0,2.0,49.0,4.0,3.0,5.0,1.0,6.0,4.0,0.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 2, 2, 3, 4, 3, 4]","[4, 2, 2, 2, 2, 2, 4]",3.0,2.5714285714285716
464,464,1.0,1.0,6.0,4.0,12.0,3.0,2.0,1.0,1.0,40.0,1.0,4.0,1.0,2.0,14.0,3.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 3]","[2, 2, 2, 2, 2, 2, 2, 2, 2]",2.1,2.0
465,465,0.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,2.0,80.0,4.0,3.0,2.0,5.0,11.0,5.0,1.0,1.0,1.0,1.0,3.0,"[2, 2, 2, 3, 2, 2, 2, 2, 3]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.2222222222222223,2.0
466,466,0.0,2.0,1.0,3.0,12.0,2.0,2.0,1.0,1.0,35.0,2.0,3.0,6.0,4.0,6.0,5.0,1.0,1.0,2.0,2.0,2.0,"[3, 3, 2, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 4, 3, 3, 2, 2, 3, 4, 2]",2.9,2.9
467,467,0.0,1.0,7.0,3.0,2.0,4.0,2.0,1.0,1.0,28.0,1.0,4.0,5.0,4.0,11.0,3.0,1.0,1.0,2.0,3.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 1, 2, 2, 1, 2, 2, 2, 2]",2.0,1.8
468,468,0.0,2.0,2.0,4.0,12.0,6.0,2.0,1.0,2.0,51.0,4.0,2.0,1.0,1.0,10.0,5.0,1.0,1.0,1.0,3.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 3, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,2.1
469,469,0.0,3.0,2.0,-1.0,1.0,6.0,2.0,1.0,2.0,39.0,2.0,4.0,5.0,1.0,11.0,3.0,1.0,1.0,2.0,2.0,2.0,"[3, 3, 3, 3, 2, 3, 2, 2, 3, 3]","[3, 3, 3, 3, 2, 3, 3, 2, 4]",2.7,2.888888888888889
470,470,0.0,3.0,7.0,3.0,1.0,2.0,2.0,1.0,1.0,71.0,1.0,3.0,2.0,5.0,5.0,7.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 1, 1, 1, 1, 1, 2, 2, 2]",2.0,1.3333333333333333
471,471,0.0,2.0,6.0,4.0,12.0,8.0,2.0,1.0,2.0,64.0,4.0,4.0,2.0,6.0,8.0,9.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 1, 1, 1, 2, 1, 2]",2.0,1.4285714285714286
472,472,1.0,3.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,74.0,1.0,5.0,1.0,5.0,14.0,2.0,1.0,1.0,2.0,3.0,2.0,"[3, 3, 3, 2, 3, 3, 3, 3, 3, 3]","[2, 3, 2, 3, 2, 3, 2, 2, 3]",2.9,2.4444444444444446
473,473,1.0,1.0,2.0,3.0,1.0,9.0,2.0,1.0,1.0,29.0,4.0,3.0,6.0,2.0,1.0,9.0,1.0,1.0,2.0,1.0,4.0,"[3, 3, 2, 3, 2, 3, 3, 3, 3]","[3, 3, 2, 2, 2, 3, 2, 2, 3]",2.7777777777777777,2.4444444444444446
474,474,0.0,2.0,7.0,5.0,1.0,9.0,2.0,1.0,2.0,76.0,1.0,3.0,3.0,5.0,14.0,6.0,1.0,1.0,1.0,2.0,3.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]",1.0,1.0
475,475,0.0,1.0,5.0,4.0,1.0,8.0,2.0,1.0,2.0,66.0,1.0,3.0,1.0,5.0,6.0,3.0,1.0,1.0,2.0,1.0,4.0,"[2, 1, 1, 2, 2, 2, 2, 2, 2]","[1, 1, 1, 2, 1, 2, 1, 1, 1]",1.7777777777777777,1.2222222222222223
476,476,1.0,1.0,2.0,3.0,12.0,5.0,2.0,1.0,2.0,35.0,4.0,1.0,1.0,4.0,7.0,2.0,1.0,1.0,2.0,1.0,4.0,"[2, 3, 2, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 2, 2, 2, 2, 3, 2, 3, 3]",2.8,2.4
477,477,1.0,2.0,4.0,3.0,7.0,1.0,2.0,1.0,1.0,27.0,5.0,2.0,5.0,4.0,5.0,7.0,1.0,1.0,2.0,1.0,1.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 2, 3, 2, 2, 2, 4, 2, 3]",3.0,2.4444444444444446
478,478,1.0,5.0,3.0,1.0,11.0,1.0,2.0,1.0,2.0,71.0,4.0,4.0,3.0,1.0,9.0,8.0,1.0,1.0,2.0,3.0,4.0,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[4, 4, 4, 4, 4, 4, 5, 4, 4, 4]",4.0,4.1
479,479,0.0,1.0,7.0,4.0,1.0,1.0,2.0,1.0,2.0,61.0,1.0,3.0,1.0,1.0,11.0,3.0,0.0,0.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1]","[1, 1, 1, 1, 2, 1, 1, 1]",1.1,1.125
480,480,1.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,27.0,1.0,3.0,5.0,1.0,10.0,4.0,0.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 4, 3, 2, 3, 2, 3, 4, 3]",3.0,2.9
481,481,1.0,2.0,3.0,1.0,9.0,2.0,2.0,1.0,1.0,65.0,1.0,2.0,1.0,5.0,12.0,3.0,0.0,1.0,1.0,1.0,3.0,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 2]","[5, 3, 5, 4, 5, 4, 2, 4, 4, 4]",3.8,4.0
482,482,0.0,3.0,5.0,3.0,10.0,1.0,2.0,1.0,2.0,43.0,1.0,3.0,1.0,1.0,12.0,7.0,1.0,1.0,1.0,1.0,2.0,"[2, 3, 2, 3, 3, 2, 2, 3]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.5,2.0
483,483,1.0,3.0,6.0,4.0,11.0,2.0,2.0,1.0,1.0,60.0,1.0,4.0,1.0,1.0,15.0,3.0,0.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 1, 2, 2, 2, 2, 2, 2, 2]",2.0,1.9
484,484,1.0,2.0,2.0,2.0,10.0,1.0,2.0,1.0,2.0,43.0,1.0,5.0,1.0,1.0,7.0,9.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 4, 3, 4, 3, 3]","[3, 3, 3, 4, 2, 4, 4, 3, 2]",3.2222222222222223,3.111111111111111
485,485,0.0,1.0,7.0,5.0,1.0,2.0,2.0,1.0,1.0,59.0,1.0,3.0,1.0,1.0,14.0,3.0,1.0,1.0,1.0,2.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
486,486,0.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,66.0,1.0,3.0,1.0,1.0,6.0,9.0,1.0,1.0,1.0,1.0,2.0,"[2, 3, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.125,2.0
487,487,0.0,2.0,7.0,3.0,1.0,2.0,2.0,1.0,1.0,32.0,1.0,2.0,1.0,4.0,3.0,6.0,0.0,1.0,2.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2]","[1, 2, 1, 2, 2, 2, 2, 2]",2.0,1.75
488,488,0.0,1.0,7.0,5.0,2.0,8.0,2.0,1.0,1.0,75.0,1.0,4.0,1.0,5.0,7.0,5.0,1.0,1.0,1.0,1.0,3.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
489,489,0.0,2.0,4.0,3.0,2.0,8.0,2.0,1.0,2.0,60.0,1.0,5.0,2.0,5.0,15.0,5.0,1.0,1.0,1.0,1.0,2.0,"[4, 2, 2, 2, 3, 2, 2, 2, 2, 3]","[4, 2, 2, 2, 2, 2, 2, 2, 2]",2.4,2.2222222222222223
490,490,1.0,1.0,2.0,3.0,12.0,7.0,2.0,1.0,2.0,44.0,4.0,4.0,1.0,5.0,11.0,9.0,1.0,1.0,1.0,1.0,2.0,"[3, 2, 2, 2, 2, 2, 2, 2, 2, 3]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 3]",2.2,2.1
491,491,0.0,2.0,3.0,3.0,12.0,1.0,2.0,1.0,2.0,57.0,1.0,3.0,1.0,1.0,14.0,1.0,1.0,1.0,2.0,1.0,3.0,"[4, 2, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",3.0,2.0
492,492,1.0,3.0,6.0,3.0,7.0,2.0,2.0,1.0,2.0,36.0,1.0,3.0,3.0,1.0,12.0,3.0,1.0,0.0,1.0,1.0,4.0,"[2, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 2, 3, 2, 3, 3, 3, 4, 3]",2.888888888888889,2.7777777777777777
493,493,0.0,4.0,1.0,2.0,9.0,1.0,2.0,1.0,1.0,40.0,1.0,3.0,1.0,1.0,15.0,9.0,1.0,1.0,1.0,1.0,4.0,"[3, 4, 4, 4, 4, 3, 3, 3, 3, 3]","[3, 2, 4, 4, 4, 2, 4, 2]",3.4,3.125
494,494,0.0,3.0,7.0,5.0,1.0,9.0,2.0,1.0,2.0,65.0,1.0,3.0,1.0,5.0,13.0,1.0,1.0,1.0,1.0,1.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
495,495,0.0,3.0,4.0,3.0,1.0,6.0,2.0,1.0,2.0,44.0,6.0,4.0,1.0,1.0,12.0,5.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 3, 2, 2, 2, 2, 2, 3]","[3, 2, 2, 2, 2, 2, 3, 2, 2]",2.2222222222222223,2.2222222222222223
496,496,1.0,1.0,3.0,4.0,12.0,2.0,2.0,1.0,2.0,69.0,1.0,2.0,1.0,5.0,11.0,4.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,2.0
497,497,0.0,3.0,4.0,4.0,12.0,3.0,2.0,1.0,2.0,32.0,2.0,2.0,6.0,6.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,2.0
498,498,0.0,2.0,2.0,3.0,11.0,1.0,2.0,1.0,2.0,40.0,1.0,5.0,3.0,1.0,11.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 4, 3, 3, 3, 3, 4]",3.0,3.2
499,499,0.0,3.0,1.0,3.0,12.0,8.0,2.0,1.0,2.0,46.0,2.0,3.0,1.0,1.0,6.0,7.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 4, 2, 3, 3, 3, 2, 3, 3]","[4, 2, 3, 2, 2, 3, 3, 3, 2]",2.9,2.6666666666666665
500,500,1.0,2.0,4.0,3.0,1.0,5.0,2.0,1.0,2.0,58.0,1.0,4.0,1.0,1.0,13.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 2, 3, 2, 2, 3, 2, 2, 3, 3]","[2, 2, 2, 2, 3, 2, 2, 2, 2]",2.5,2.111111111111111
501,501,0.0,1.0,7.0,4.0,1.0,3.0,2.0,1.0,1.0,34.0,1.0,3.0,1.0,1.0,9.0,4.0,0.0,0.0,1.0,1.0,4.0,"[1, 1, 1, 2, 2, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",1.2222222222222223,1.1
502,502,1.0,2.0,1.0,3.0,2.0,8.0,2.0,1.0,2.0,70.0,1.0,3.0,1.0,1.0,15.0,2.0,1.0,1.0,1.0,3.0,3.0,"[4, 3, 3, 3, 3, 2, 3, 3, 3, 3]","[2, 4, 3, 2, 2, 2, 2, 2, 2, 2]",3.0,2.3
503,503,1.0,3.0,2.0,3.0,1.0,8.0,2.0,1.0,2.0,76.0,1.0,3.0,1.0,5.0,9.0,3.0,1.0,1.0,1.0,2.0,3.0,"[3, 2, 3, 2, 2, 2, 2, 2, 3, 3]","[2, 2, 3, 2, 2, 2, 2, 3, 3]",2.4,2.3333333333333335
504,504,1.0,1.0,4.0,4.0,12.0,6.0,2.0,1.0,1.0,28.0,1.0,2.0,1.0,4.0,5.0,7.0,0.0,0.0,1.0,5.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 1, 1, 2, 2, 2, 2, 2, 2, 2]",2.0,1.8
505,505,1.0,1.0,7.0,5.0,1.0,4.0,2.0,1.0,2.0,29.0,4.0,2.0,1.0,2.0,7.0,9.0,1.0,1.0,2.0,3.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
506,506,1.0,2.0,1.0,1.0,9.0,1.0,2.0,1.0,2.0,44.0,2.0,3.0,5.0,4.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0,"[4, 5, 5, 5, 4, 5, 2, 4, 5, 5]","[5, 4, 5, 5, 5, 4, 5, 5, 5, 5]",4.4,4.8
507,507,0.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,56.0,4.0,4.0,5.0,1.0,14.0,2.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 4, 2, 2, 2, 3, 3, 2, 3, 3]",3.0,2.7
508,508,0.0,1.0,7.0,3.0,12.0,3.0,2.0,1.0,2.0,66.0,4.0,3.0,1.0,5.0,12.0,3.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 1, 2, 2, 2, 1, 2, 2]",2.0,1.7777777777777777
509,509,0.0,3.0,5.0,3.0,2.0,7.0,2.0,1.0,2.0,68.0,1.0,3.0,3.0,5.0,3.0,4.0,0.0,1.0,2.0,3.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2]",2.0,2.0
510,510,0.0,3.0,2.0,3.0,12.0,4.0,2.0,1.0,1.0,67.0,2.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 2, 2, 2, 2, 3, 2, 3]","[3, 2, 2, 2, 2, 3, 2, 2, 2, 3]",2.375,2.3
511,511,1.0,1.0,5.0,4.0,14.0,8.0,2.0,1.0,2.0,80.0,1.0,3.0,3.0,5.0,4.0,9.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 1, 2, 2, 2, 2, 2, 2]","[1, 1, 2, 2, 2, 1, 1, 2]",1.8888888888888888,1.5
512,512,0.0,3.0,6.0,3.0,12.0,7.0,2.0,1.0,1.0,61.0,1.0,3.0,1.0,5.0,14.0,3.0,1.0,1.0,1.0,1.0,3.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,2.0
513,513,1.0,3.0,2.0,3.0,12.0,3.0,2.0,1.0,2.0,25.0,1.0,4.0,5.0,1.0,15.0,2.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 2, 2, 2, 2, 2, 3, 3, 3]",3.0,2.4
514,514,1.0,1.0,7.0,5.0,11.0,1.0,2.0,1.0,2.0,38.0,3.0,3.0,1.0,4.0,14.0,8.0,1.0,1.0,1.0,1.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
515,515,0.0,5.0,1.0,3.0,2.0,8.0,2.0,1.0,2.0,63.0,1.0,3.0,3.0,1.0,11.0,7.0,1.0,1.0,2.0,1.0,2.0,"[3, 2, 2, 3, 2, 3, 3, 2, 4, 3]","[2, 2, 2, 4, 3, 2, 2, 2, 3, 3]",2.7,2.5
516,516,0.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,66.0,1.0,2.0,1.0,1.0,11.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 2, 3, 3, 3, 3, 2, 3, 3]","[3, 2, 2, 2, 2, 2, 3, 3, 2, 3]",2.8,2.4
517,517,1.0,3.0,7.0,4.0,14.0,1.0,2.0,1.0,1.0,56.0,1.0,2.0,1.0,1.0,14.0,2.0,1.0,1.0,1.0,2.0,2.0,"[2, 2, 1, 1, 1, 2, 1, 2, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",1.4,1.0
518,518,1.0,2.0,3.0,3.0,11.0,1.0,2.0,1.0,1.0,70.0,1.0,5.0,1.0,5.0,18.0,1.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 2, 3, 3, 3, 3, 2, 3, 3]","[4, 2, 2, 4, 2, 2, 2, 3, 2]",2.8,2.5555555555555554
519,519,1.0,2.0,4.0,3.0,12.0,1.0,2.0,1.0,1.0,28.0,5.0,3.0,1.0,3.0,11.0,9.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 3]","[4, 2, 2, 2, 3, 2, 2, 3, 2, 2]",2.9,2.4
520,520,1.0,1.0,7.0,5.0,12.0,2.0,2.0,1.0,2.0,43.0,1.0,2.0,6.0,7.0,3.0,8.0,1.0,0.0,2.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
521,521,0.0,3.0,1.0,2.0,9.0,1.0,2.0,1.0,2.0,47.0,6.0,4.0,1.0,7.0,13.0,3.0,1.0,1.0,1.0,1.0,4.0,"[4, 4, 4, 3, 3, 3, 4, 4, 4, 4]","[3, 4, 4, 4, 2, 2, 4, 3, 2, 2]",3.7,3.0
522,522,1.0,5.0,5.0,4.0,11.0,2.0,2.0,1.0,2.0,58.0,1.0,3.0,1.0,5.0,17.0,2.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 2, 2, 1, 2, 1, 2, 2, 2]",2.0,1.6666666666666667
523,523,0.0,2.0,3.0,4.0,1.0,5.0,2.0,1.0,1.0,33.0,1.0,4.0,1.0,1.0,8.0,4.0,0.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,2.0
524,524,1.0,1.0,6.0,4.0,2.0,8.0,2.0,1.0,1.0,47.0,4.0,2.0,1.0,7.0,11.0,1.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 1, 2, 2, 1, 2]",2.0,1.7777777777777777
