Unnamed: 0,T,Y,PARTYID7,IDEO,RELIG,ATTEND,SURV_MODE,SURV_LANG,GENDER,AGE,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,Y1hat_responses,Y0hat_responses,Y1hat,Y0hat
439,1.0,3.0,3.0,1.0,10.0,1.0,2.0,1.0,2.0,66.0,3.0,5.0,3.0,3.0,9.0,8.0,1.0,1.0,1.0,2.0,4.0,"[2, 2, 4, 3, 4, 4, 2, 4, 4, 2]","[4, 4, 4, 4, 2, 2, 5, 2, 5, 4]",3.1,3.6
440,0.0,3.0,4.0,3.0,1.0,7.0,2.0,1.0,1.0,81.0,1.0,4.0,1.0,5.0,14.0,2.0,1.0,1.0,1.0,1.0,3.0,"[2, 4, 2, 3, 2, 3, 3, 3, 2, 2]","[2, 2, 2, 3, 2, 2, 4, 2, 2, 3]",2.6,2.4
441,0.0,2.0,1.0,1.0,12.0,1.0,2.0,1.0,2.0,32.0,4.0,1.0,6.0,7.0,6.0,3.0,1.0,1.0,2.0,1.0,4.0,"[5, 1, 4, 4, 2, 5, 2, 5, 4, 5]","[4, 5, 5, 1, 1, 5, 5, 4, 4, 5]",3.7,3.9
442,1.0,1.0,6.0,3.0,11.0,2.0,2.0,1.0,1.0,31.0,6.0,5.0,1.0,1.0,11.0,8.0,1.0,1.0,1.0,3.0,4.0,"[3, 3, 3, 2, 3, 3, 3, 2, 3, 2]","[2, 2, 3, 2, 3, 3, 3, 2, 2, 3]",2.7,2.5
443,1.0,2.0,6.0,4.0,1.0,9.0,2.0,1.0,2.0,28.0,1.0,4.0,1.0,1.0,12.0,3.0,0.0,1.0,1.0,1.0,2.0,"[1, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 1, 2, 2, 1, 2, 2, 2, 2, 1]",1.9,1.7
444,0.0,3.0,6.0,3.0,1.0,4.0,2.0,1.0,1.0,73.0,1.0,3.0,6.0,1.0,10.0,5.0,1.0,1.0,2.0,3.0,2.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 2, 2, 2, 2, 1, 1, 2, 2, 2]",2.0,1.7
445,0.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,53.0,4.0,5.0,2.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
446,0.0,2.0,2.0,2.0,12.0,4.0,2.0,1.0,2.0,47.0,4.0,3.0,6.0,1.0,5.0,5.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
447,1.0,1.0,5.0,3.0,10.0,1.0,2.0,1.0,1.0,56.0,1.0,2.0,5.0,2.0,11.0,9.0,1.0,1.0,2.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.1,2.0
448,1.0,1.0,7.0,5.0,1.0,8.0,2.0,1.0,2.0,70.0,1.0,4.0,1.0,1.0,11.0,3.0,1.0,1.0,1.0,2.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
449,1.0,3.0,7.0,-1.0,12.0,7.0,2.0,1.0,2.0,31.0,1.0,2.0,1.0,3.0,11.0,5.0,1.0,1.0,2.0,1.0,2.0,"[2, 2, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 2, 1, 1, 1, 1, 1, 2]",1.2,1.2
450,0.0,1.0,7.0,5.0,1.0,2.0,2.0,1.0,1.0,69.0,1.0,2.0,1.0,1.0,10.0,3.0,0.0,0.0,1.0,1.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
451,1.0,1.0,1.0,3.0,1.0,8.0,2.0,1.0,2.0,70.0,2.0,3.0,1.0,5.0,13.0,5.0,1.0,1.0,2.0,3.0,3.0,"[2, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 3, 3, 4, 3, 3, 3, 3, 3]",2.9,3.0
452,0.0,1.0,5.0,3.0,11.0,5.0,2.0,1.0,2.0,55.0,3.0,3.0,1.0,2.0,14.0,8.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 3, 2, 2, 2, 2, 2, 3]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.2,2.0
453,1.0,4.0,2.0,2.0,9.0,1.0,2.0,1.0,1.0,76.0,1.0,5.0,1.0,5.0,16.0,8.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 2, 3, 3, 3, 3, 3, 4]",3.0,3.0
454,1.0,1.0,6.0,4.0,2.0,5.0,2.0,1.0,1.0,64.0,1.0,3.0,2.0,6.0,8.0,3.0,1.0,0.0,1.0,1.0,4.0,"[2, 2, 2, 1, 2, 2, 2, 2, 2, 2]","[1, 2, 2, 2, 1, 2, 1, 2, 2, 2]",1.9,1.7
455,0.0,1.0,5.0,4.0,11.0,2.0,2.0,1.0,1.0,70.0,1.0,3.0,3.0,2.0,9.0,6.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 1, 1, 2, 1, 1, 2]","[1, 2, 2, 3, 1, 1, 2, 2, 1, 2]",1.6,1.7
456,0.0,5.0,3.0,3.0,11.0,1.0,2.0,1.0,2.0,53.0,1.0,3.0,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
457,1.0,1.0,7.0,-1.0,1.0,8.0,2.0,1.0,2.0,46.0,1.0,4.0,1.0,7.0,14.0,2.0,1.0,1.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
458,1.0,1.0,6.0,4.0,1.0,8.0,2.0,1.0,1.0,62.0,1.0,4.0,1.0,5.0,14.0,2.0,1.0,1.0,1.0,1.0,2.0,"[2, 1, 2, 2, 1, 2, 2, 2, 1, 2]","[1, 1, 1, 2, 1, 1, 2, 2, 2, 2]",1.7,1.5
459,1.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,61.0,1.0,5.0,1.0,1.0,14.0,3.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 2, 1, 2, 2, 2, 2, 2, 2, 2]",2.0,1.8
460,0.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,70.0,1.0,4.0,1.0,5.0,14.0,1.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,1.9
461,0.0,2.0,1.0,2.0,10.0,1.0,2.0,1.0,1.0,48.0,5.0,2.0,5.0,6.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,"[2, 3, 4, 3, 3, 4, 3, 4, 3, 4]","[3, 4, 4, 4, 4, 4, 4, 2, 4, 3]",3.3,3.6
462,0.0,3.0,5.0,5.0,1.0,7.0,2.0,1.0,2.0,71.0,1.0,2.0,6.0,1.0,11.0,7.0,0.0,1.0,1.0,4.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
463,0.0,1.0,1.0,2.0,2.0,8.0,2.0,1.0,2.0,49.0,4.0,3.0,5.0,1.0,6.0,4.0,0.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 2, 3, 3, 3, 3, 4]","[4, 2, 3, 3, 3, 3, 4, 3, 3, 3]",3.0,3.1
464,1.0,1.0,6.0,4.0,12.0,3.0,2.0,1.0,1.0,40.0,1.0,4.0,1.0,2.0,14.0,3.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 1, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1.9,2.0
465,0.0,1.0,5.0,3.0,2.0,1.0,2.0,1.0,2.0,80.0,4.0,3.0,2.0,5.0,11.0,5.0,1.0,1.0,1.0,1.0,3.0,"[2, 2, 4, 1, 1, 1, 3, 2, 2, 2]","[1, 2, 2, 2, 1, 2, 2, 2, 2, 2]",2.0,1.8
466,0.0,2.0,1.0,3.0,12.0,2.0,2.0,1.0,1.0,35.0,2.0,3.0,6.0,4.0,6.0,5.0,1.0,1.0,2.0,2.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 4]",3.0,3.1
467,0.0,1.0,7.0,3.0,2.0,4.0,2.0,1.0,1.0,28.0,1.0,4.0,5.0,4.0,11.0,3.0,1.0,1.0,2.0,3.0,4.0,"[2, 2, 2, 2, 2, 1, 2, 2, 2, 1]","[3, 2, 2, 2, 2, 1, 1, 2, 1, 2]",1.8,1.8
468,0.0,2.0,2.0,4.0,12.0,6.0,2.0,1.0,2.0,51.0,4.0,2.0,1.0,1.0,10.0,5.0,1.0,1.0,1.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 2]","[3, 2, 3, 3, 3, 3, 3, 3, 3, 3]",2.9,2.9
469,0.0,3.0,2.0,-1.0,1.0,6.0,2.0,1.0,2.0,39.0,2.0,4.0,5.0,1.0,11.0,3.0,1.0,1.0,2.0,2.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
470,0.0,3.0,7.0,3.0,1.0,2.0,2.0,1.0,1.0,71.0,1.0,3.0,2.0,5.0,5.0,7.0,1.0,1.0,1.0,1.0,4.0,"[1, 1, 2, 1, 2, 1, 2, 1, 1, 2]","[1, 1, 1, 2, 1, 1, 1, 2, 1, 1]",1.4,1.2
471,0.0,2.0,6.0,4.0,12.0,8.0,2.0,1.0,2.0,64.0,4.0,4.0,2.0,6.0,8.0,9.0,1.0,1.0,1.0,1.0,2.0,"[1, 2, 2, 2, 1, 2, 2, 1, 1, 2]","[2, 2, 1, 2, 1, 1, 1, 2, 1, 2]",1.6,1.5
472,1.0,3.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,74.0,1.0,5.0,1.0,5.0,14.0,2.0,1.0,1.0,2.0,3.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
473,1.0,1.0,2.0,3.0,1.0,9.0,2.0,1.0,1.0,29.0,4.0,3.0,6.0,2.0,1.0,9.0,1.0,1.0,2.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
474,0.0,2.0,7.0,5.0,1.0,9.0,2.0,1.0,2.0,76.0,1.0,3.0,3.0,5.0,14.0,6.0,1.0,1.0,1.0,2.0,3.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
475,0.0,1.0,5.0,4.0,1.0,8.0,2.0,1.0,2.0,66.0,1.0,3.0,1.0,5.0,6.0,3.0,1.0,1.0,2.0,1.0,4.0,"[1, 2, 2, 1, 1, 1, 1, 2, 1, 1]","[1, 1, 2, 2, 1, 1, 1, 2, 1, 1]",1.3,1.3
476,1.0,1.0,2.0,3.0,12.0,5.0,2.0,1.0,2.0,35.0,4.0,1.0,1.0,4.0,7.0,2.0,1.0,1.0,2.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
477,1.0,2.0,4.0,3.0,7.0,1.0,2.0,1.0,1.0,27.0,5.0,2.0,5.0,4.0,5.0,7.0,1.0,1.0,2.0,1.0,1.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
478,1.0,5.0,3.0,1.0,11.0,1.0,2.0,1.0,2.0,71.0,4.0,4.0,3.0,1.0,9.0,8.0,1.0,1.0,2.0,3.0,4.0,"[1, 2, 4, 3, 4, 5, 2, 4, 4, 5]","[4, 5, 5, 4, 4, 5, 5, 4, 2, 4]",3.4,4.2
479,0.0,1.0,7.0,4.0,1.0,1.0,2.0,1.0,2.0,61.0,1.0,3.0,1.0,1.0,11.0,3.0,0.0,0.0,1.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1.0,1.1
480,1.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,27.0,1.0,3.0,5.0,1.0,10.0,4.0,0.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
481,1.0,2.0,3.0,1.0,9.0,2.0,2.0,1.0,1.0,65.0,1.0,2.0,1.0,5.0,12.0,3.0,0.0,1.0,1.0,1.0,3.0,"[2, 4, 5, 3, 4, 4, 4, 4, 4, 5]","[5, 5, 5, 1, 4, 5, 5, 5, 5, 3]",3.9,4.3
482,0.0,3.0,5.0,3.0,10.0,1.0,2.0,1.0,2.0,43.0,1.0,3.0,1.0,1.0,12.0,7.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 2, 2, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]",2.5,2.1
483,1.0,3.0,6.0,4.0,11.0,2.0,2.0,1.0,1.0,60.0,1.0,4.0,1.0,1.0,15.0,3.0,0.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,1.9
484,1.0,2.0,2.0,2.0,10.0,1.0,2.0,1.0,2.0,43.0,1.0,5.0,1.0,1.0,7.0,9.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 4]","[3, 4, 4, 3, 3, 4, 3, 3, 3, 4]",3.1,3.4
485,0.0,1.0,7.0,5.0,1.0,2.0,2.0,1.0,1.0,59.0,1.0,3.0,1.0,1.0,14.0,3.0,1.0,1.0,1.0,2.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
486,0.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,66.0,1.0,3.0,1.0,1.0,6.0,9.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 1, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 1, 2, 2, 2, 2, 2]",1.9,1.9
487,0.0,2.0,7.0,3.0,1.0,2.0,2.0,1.0,1.0,32.0,1.0,2.0,1.0,4.0,3.0,6.0,0.0,1.0,2.0,1.0,1.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 2, 2, 2, 1, 1, 2, 2, 1, 2]",2.0,1.6
488,0.0,1.0,7.0,5.0,2.0,8.0,2.0,1.0,1.0,75.0,1.0,4.0,1.0,5.0,7.0,5.0,1.0,1.0,1.0,1.0,3.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
489,0.0,2.0,4.0,3.0,2.0,8.0,2.0,1.0,2.0,60.0,1.0,5.0,2.0,5.0,15.0,5.0,1.0,1.0,1.0,1.0,2.0,"[3, 2, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 2, 3, 2, 3, 2, 4, 2, 2, 2]",2.9,2.4
490,1.0,1.0,2.0,3.0,12.0,7.0,2.0,1.0,2.0,44.0,4.0,4.0,1.0,5.0,11.0,9.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
491,0.0,2.0,3.0,3.0,12.0,1.0,2.0,1.0,2.0,57.0,1.0,3.0,1.0,1.0,14.0,1.0,1.0,1.0,2.0,1.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
492,1.0,3.0,6.0,3.0,7.0,2.0,2.0,1.0,2.0,36.0,1.0,3.0,3.0,1.0,12.0,3.0,1.0,0.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",3.0,2.9
493,0.0,4.0,1.0,2.0,9.0,1.0,2.0,1.0,1.0,40.0,1.0,3.0,1.0,1.0,15.0,9.0,1.0,1.0,1.0,1.0,4.0,"[4, 3, 4, 4, 3, 4, 3, 3, 3, 4]","[4, 4, 4, 4, 4, 4, 4, 3, 4, 4]",3.5,3.9
494,0.0,3.0,7.0,5.0,1.0,9.0,2.0,1.0,2.0,65.0,1.0,3.0,1.0,5.0,13.0,1.0,1.0,1.0,1.0,1.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
495,0.0,3.0,4.0,3.0,1.0,6.0,2.0,1.0,2.0,44.0,6.0,4.0,1.0,1.0,12.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
496,1.0,1.0,3.0,4.0,12.0,2.0,2.0,1.0,2.0,69.0,1.0,2.0,1.0,5.0,11.0,4.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
497,0.0,3.0,4.0,4.0,12.0,3.0,2.0,1.0,2.0,32.0,2.0,2.0,6.0,6.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 2, 3, 2, 3]","[2, 2, 2, 3, 3, 3, 2, 2, 2, 2]",2.8,2.3
498,0.0,2.0,2.0,3.0,11.0,1.0,2.0,1.0,2.0,40.0,1.0,5.0,3.0,1.0,11.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
499,0.0,3.0,1.0,3.0,12.0,8.0,2.0,1.0,2.0,46.0,2.0,3.0,1.0,1.0,6.0,7.0,1.0,1.0,2.0,3.0,4.0,"[4, 3, 3, 3, 3, 3, 3, 4, 3, 3]","[4, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.2,3.1
500,1.0,2.0,4.0,3.0,1.0,5.0,2.0,1.0,2.0,58.0,1.0,4.0,1.0,1.0,13.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
501,0.0,1.0,7.0,4.0,1.0,3.0,2.0,1.0,1.0,34.0,1.0,3.0,1.0,1.0,9.0,4.0,0.0,0.0,1.0,1.0,4.0,"[1, 2, 1, 1, 1, 2, 2, 1, 1, 2]","[2, 2, 1, 1, 2, 2, 1, 1, 1, 2]",1.4,1.5
502,1.0,2.0,1.0,3.0,2.0,8.0,2.0,1.0,2.0,70.0,1.0,3.0,1.0,1.0,15.0,2.0,1.0,1.0,1.0,3.0,3.0,"[4, 3, 3, 3, 3, 3, 3, 3, 3, 4]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.2,3.0
503,1.0,3.0,2.0,3.0,1.0,8.0,2.0,1.0,2.0,76.0,1.0,3.0,1.0,5.0,9.0,3.0,1.0,1.0,1.0,2.0,3.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 2, 3, 3, 3, 2]",3.0,2.8
504,1.0,1.0,4.0,4.0,12.0,6.0,2.0,1.0,1.0,28.0,1.0,2.0,1.0,4.0,5.0,7.0,0.0,0.0,1.0,5.0,4.0,"[2, 2, 2, 3, 2, 2, 2, 3, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.2,2.0
505,1.0,1.0,7.0,5.0,1.0,4.0,2.0,1.0,2.0,29.0,4.0,2.0,1.0,2.0,7.0,9.0,1.0,1.0,2.0,3.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
506,1.0,2.0,1.0,1.0,9.0,1.0,2.0,1.0,2.0,44.0,2.0,3.0,5.0,4.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0,"[5, 2, 4, 4, 1, 5, 5, 5, 1, 5]","[5, 5, 5, 1, 1, 5, 5, 2, 5, 5]",3.7,3.9
507,0.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,56.0,4.0,4.0,5.0,1.0,14.0,2.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 4, 3, 3, 3, 3, 4, 3, 3, 3]",3.0,3.2
508,0.0,1.0,7.0,3.0,12.0,3.0,2.0,1.0,2.0,66.0,4.0,3.0,1.0,5.0,12.0,3.0,1.0,1.0,1.0,1.0,4.0,"[1, 2, 2, 2, 1, 1, 2, 1, 1, 2]","[1, 1, 1, 1, 2, 2, 2, 2, 1, 2]",1.5,1.5
509,0.0,3.0,5.0,3.0,2.0,7.0,2.0,1.0,2.0,68.0,1.0,3.0,3.0,5.0,3.0,4.0,0.0,1.0,2.0,3.0,4.0,"[2, 2, 2, 2, 2, 2, 2, 2, 1, 2]","[1, 2, 2, 2, 2, 1, 2, 2, 2, 2]",1.9,1.8
510,0.0,3.0,2.0,3.0,12.0,4.0,2.0,1.0,1.0,67.0,2.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,2.9
511,1.0,1.0,5.0,4.0,14.0,8.0,2.0,1.0,2.0,80.0,1.0,3.0,3.0,5.0,4.0,9.0,1.0,1.0,1.0,1.0,4.0,"[2, 1, 1, 2, 1, 1, 1, 1, 1, 1]","[2, 2, 1, 1, 1, 1, 1, 1, 1, 2]",1.2,1.3
512,0.0,3.0,6.0,3.0,12.0,7.0,2.0,1.0,1.0,61.0,1.0,3.0,1.0,5.0,14.0,3.0,1.0,1.0,1.0,1.0,3.0,"[2, 2, 3, 2, 2, 2, 2, 1, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,2.0
513,1.0,3.0,2.0,3.0,12.0,3.0,2.0,1.0,2.0,25.0,1.0,4.0,5.0,1.0,15.0,2.0,1.0,1.0,2.0,3.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
514,1.0,1.0,7.0,5.0,11.0,1.0,2.0,1.0,2.0,38.0,3.0,3.0,1.0,4.0,14.0,8.0,1.0,1.0,1.0,1.0,2.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
515,0.0,5.0,1.0,3.0,2.0,8.0,2.0,1.0,2.0,63.0,1.0,3.0,3.0,1.0,11.0,7.0,1.0,1.0,2.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 2, 3, 3, 3, 3, 3, 4, 3]",3.0,3.0
516,0.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,66.0,1.0,2.0,1.0,1.0,11.0,5.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
517,1.0,3.0,7.0,4.0,14.0,1.0,2.0,1.0,1.0,56.0,1.0,2.0,1.0,1.0,14.0,2.0,1.0,1.0,1.0,2.0,2.0,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1]","[1, 2, 2, 1, 1, 2, 1, 1, 1, 1]",1.1,1.3
518,1.0,2.0,3.0,3.0,11.0,1.0,2.0,1.0,1.0,70.0,1.0,5.0,1.0,5.0,18.0,1.0,1.0,1.0,1.0,1.0,2.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
519,1.0,2.0,4.0,3.0,12.0,1.0,2.0,1.0,1.0,28.0,5.0,3.0,1.0,3.0,11.0,9.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
520,1.0,1.0,7.0,5.0,12.0,2.0,2.0,1.0,2.0,43.0,1.0,2.0,6.0,7.0,3.0,8.0,1.0,0.0,2.0,1.0,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0
521,0.0,3.0,1.0,2.0,9.0,1.0,2.0,1.0,2.0,47.0,6.0,4.0,1.0,7.0,13.0,3.0,1.0,1.0,1.0,1.0,4.0,"[2, 3, 4, 4, 4, 4, 2, 4, 4, 5]","[4, 4, 4, 4, 3, 4, 4, 4, 4, 4]",3.6,3.9
522,1.0,5.0,5.0,4.0,11.0,2.0,2.0,1.0,2.0,58.0,1.0,3.0,1.0,5.0,17.0,2.0,1.0,1.0,1.0,1.0,2.0,"[2, 2, 2, 2, 2, 2, 2, 2, 1, 2]","[2, 1, 2, 2, 2, 2, 2, 1, 2, 2]",1.9,1.8
523,0.0,2.0,3.0,4.0,1.0,5.0,2.0,1.0,1.0,33.0,1.0,4.0,1.0,1.0,8.0,4.0,0.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 2, 3, 3, 2]","[3, 2, 3, 3, 2, 3, 2, 2, 2, 2]",2.8,2.4
524,1.0,1.0,6.0,4.0,2.0,8.0,2.0,1.0,1.0,47.0,4.0,2.0,1.0,7.0,11.0,1.0,1.0,1.0,1.0,1.0,4.0,"[2, 2, 2, 1, 1, 2, 2, 2, 1, 2]","[1, 2, 2, 2, 1, 2, 2, 2, 1, 1]",1.7,1.6
525,0.0,1.0,5.0,3.0,9.0,1.0,2.0,1.0,1.0,62.0,1.0,5.0,1.0,1.0,18.0,3.0,1.0,1.0,1.0,1.0,3.0,"[2, 2, 2, 2, 2, 2, 3, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.1,2.0
526,0.0,2.0,3.0,3.0,12.0,2.0,2.0,1.0,2.0,36.0,1.0,5.0,1.0,1.0,15.0,3.0,1.0,1.0,1.0,1.0,4.0,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,3.0
